Ticker,TickerType,Company,Traded,Transaction,Trade_Size_USD,Status,Subholding,Description,Name,BioGuideID,Filed,Party,District,Chamber,Comments,Quiver_Upload_Time,excess_return,State,last_modified
MSFT,Stock Option,Microsoft Corporation - Common Stock,2023-04-03,Sale (Partial),"$15,001 - $50,000",New,,Option Type: Put Strike price: $250.00  Expires: 11/17/2023,"Tuberville, Tommy",T000278,2023-05-11,R,,Senate,,2023-05-12,7.66231781989931,Alabama,2023-08-28
TSM,Stock Option,Taiwan Semiconductor Manufacturing Company Ltd.,2023-03-21,Purchase,"$1,001 - $15,000",New,,Option Type: Put Strike price: $75.00  Expires: 09/15/2023,"Tuberville, Tommy",T000278,2023-04-12,R,,Senate,,2023-04-12,136.914211155812,Alabama,2023-08-28
CLF,Stock Option,Cleveland-Cliffs Inc. Common Stock,2023-03-21,Sale (Partial),"$1,001 - $15,000",New,,Option Type: Call Strike price: $21.00  Expires: 10/20/2023,"Tuberville, Tommy",T000278,2023-04-12,R,,Senate,,2023-04-12,-103.346942271827,Alabama,2023-08-28
CLF,Stock Option,Cleveland-Cliffs Inc. Common Stock,2023-03-21,Sale (Partial),"$1,001 - $15,000",New,,Option Type: Put Strike price: $18.00  Expires: 10/20/2023,"Tuberville, Tommy",T000278,2023-04-12,R,,Senate,,2023-04-12,-103.346942271827,Alabama,2023-08-28
CLF,Stock Option,Cleveland-Cliffs Inc. Common Stock,2023-03-03,Sale (Partial),"$1,001 - $15,000",New,,Option Type: Put Strike price: $20.00  Expires: 10/20/2023,"Tuberville, Tommy",T000278,2023-04-12,R,,Senate,,2023-04-12,-113.41330335084,Alabama,2023-08-28
MSFT,OP,MICROSOFT CORPORATION,2023-02-14,Purchase,"$1,000,001 - $5,000,000",NEW, MORGAN STANLEY - PORTFOLIO MANAGEMENT ACTIVE ASSETS ACCOUNT,CALL OPTIONS; STRIKE PRICE $155; EXPIRES 09/15/23,Josh Gottheimer,G000583,2023-03-17,D, NJ05,House,,2023-03-20,17.5703903634602,New Jersey,2023-11-16
MSFT,OP,MICROSOFT CORPORATION,2023-02-14,Sale,"$1,000,001 - $5,000,000",NEW, MORGAN STANLEY - PORTFOLIO MANAGEMENT ACTIVE ASSETS ACCOUNT,CALL OPTIONS; STRIKE PRICE $155; EXPIRES 01/19/24,Josh Gottheimer,G000583,2023-03-17,D, NJ05,House,,2023-03-20,17.5703903634602,New Jersey,2023-11-16
MSFT,OP,MICROSOFT CORPORATION,2023-02-13,Sale,"$500,001 - $1,000,000",NEW, MORGAN STANLEY - PORTFOLIO MANAGEMENT ACTIVE ASSETS ACCOUNT,CALL OPTIONS; STRIKE PRICE $165; EXPIRES 08/18/23,Josh Gottheimer,G000583,2023-03-17,D, NJ05,House,,2023-03-20,18.1794795294239,New Jersey,2023-11-16
MSFT,OP,MICROSOFT CORPORATION,2023-02-13,Purchase,"$500,001 - $1,000,000",NEW, MORGAN STANLEY - PORTFOLIO MANAGEMENT ACTIVE ASSETS ACCOUNT,CALL OPTIONS; STRIKE PRICE $165; EXPIRES 06/16/23,Josh Gottheimer,G000583,2023-03-17,D, NJ05,House,,2023-03-20,18.1794795294239,New Jersey,2023-11-16
MSFT,OP,MICROSOFT CORPORATION,2023-02-13,Sale,"$250,001 - $500,000",NEW, MORGAN STANLEY - PORTFOLIO MANAGEMENT ACTIVE ASSETS ACCOUNT,CALL OPTIONS; STRIKE PRICE $155; EXPIRES 09/15/23,Josh Gottheimer,G000583,2023-03-17,D, NJ05,House,,2023-03-20,18.1794795294239,New Jersey,2023-11-16
MSFT,OP,MICROSOFT CORPORATION,2023-02-13,Sale,"$500,001 - $1,000,000",NEW, MORGAN STANLEY - PORTFOLIO MANAGEMENT ACTIVE ASSETS ACCOUNT,CALL OPTIONS; STRIKE PRICE $160; EXPIRES 09/15/23,Josh Gottheimer,G000583,2023-03-17,D, NJ05,House,,2023-03-20,18.1794795294239,New Jersey,2023-11-16
MSFT,OP,MICROSOFT CORPORATION,2023-02-13,Purchase,"$1,000,001 - $5,000,000",NEW, MORGAN STANLEY - PORTFOLIO MANAGEMENT ACTIVE ASSETS ACCOUNT,CALL OPTIONS; STRIKE PRICE $155; EXPIRES 07/21/23,Josh Gottheimer,G000583,2023-03-17,D, NJ05,House,,2023-03-20,18.1794795294239,New Jersey,2023-11-16
MSFT,OP,MICROSOFT CORPORATION,2023-02-13,Sale,"$1,000,001 - $5,000,000",NEW, MORGAN STANLEY - PORTFOLIO MANAGEMENT ACTIVE ASSETS ACCOUNT,CALL OPTIONS; STRIKE PRICE $155; EXPIRES 09/15/23,Josh Gottheimer,G000583,2023-03-17,D, NJ05,House,,2023-03-20,18.1794795294239,New Jersey,2023-11-16
RBLX,OP,ROBLOX CORPORATION CLASS A,2023-01-20,Sale,$1.00 - $100,NEW,,100 CALL OPTIONS PURCHASED 12/20/21 WITH A STRIKE PRICE OF $100 AND AN EXPIRATION DATE OF 1/20/23 EXPIRED,Nancy Pelosi,P000197,2023-01-25,D, CA11,House,,2023-01-26,94.2303842883913,California,2023-11-16
CLF,Stock Option,Cleveland-Cliffs Inc. Common Stock,2023-01-18,Sale (Partial),"$1,001 - $15,000",New,,Option Type: Call Strike price: $23.00  Expires: 07/21/2023,"Tuberville, Tommy",T000278,2023-02-14,R,,Senate,,2023-02-14,-113.839464565745,Alabama,2023-08-28
CLF,Stock Option,Cleveland-Cliffs Inc. Common Stock,2023-01-18,Sale (Partial),"$1,001 - $15,000",New,,Option Type: Put Strike price: $19.00  Expires: 07/21/2023,"Tuberville, Tommy",T000278,2023-02-14,R,,Senate,,2023-02-14,-113.839464565745,Alabama,2023-08-28
CLF,Stock Option,Cleveland-Cliffs Inc. Common Stock,2023-01-12,Sale (Partial),"$1,001 - $15,000",New,,Option Type: Put Strike price: $20.00  Expires: 06/16/2023,"Tuberville, Tommy",T000278,2023-02-14,R,,Senate,,2023-02-14,-111.922325956134,Alabama,2023-08-28
V,Stock Option,Visa Inc.,2023-01-11,Sale (Partial),"$1,001 - $15,000",New,,Option Type: Put Strike price: $210.00  Expires: 09/15/2023,"Tuberville, Tommy",T000278,2023-02-14,R,,Senate,,2023-02-14,-19.296923047668,Alabama,2023-08-28
TXN,Stock Option,Texas Instruments Incorporated - Common Stock,2023-01-11,Sale (Partial),"$1,001 - $15,000",New,,Option Type: Put Strike price: $170.00  Expires: 07/21/2023,"Tuberville, Tommy",T000278,2023-02-14,R,,Senate,,2023-02-14,-79.3521265241325,Alabama,2023-08-28
AAPL,Stock Option,Apple Inc. - Common Stock,2023-01-11,Sale (Partial),"$1,001 - $15,000",New,,Option Type: Put Strike price: $125.00  Expires: 09/15/2023,"Tuberville, Tommy",T000278,2023-02-14,R,,Senate,,2023-02-14,34.3795423373821,Alabama,2023-08-28
KO,Stock Option,Coca-Cola Company (The) Common Stock,2023-01-11,Sale (Partial),"$1,001 - $15,000",New,,Option Type: Put Strike price: $60.00  Expires: 12/15/2023,"Tuberville, Tommy",T000278,2023-02-14,R,,Senate,,2023-02-14,-50.2372834970037,Alabama,2023-08-28
CLF,Stock Option,Cleveland-Cliffs Inc. Common Stock,2023-01-05,Sale (Partial),"$1,001 - $15,000",New,,Option Type: Call Strike price: $20.00  Expires: 07/21/2023,"Tuberville, Tommy",T000278,2023-02-14,R,,Senate,,2023-02-14,-109.68958427851,Alabama,2023-08-28
CLF,Stock Option,Cleveland-Cliffs Inc. Common Stock,2023-01-05,Sale (Partial),"$1,001 - $15,000",New,,Option Type: Call Strike price: $18.00  Expires: 04/21/2023,"Tuberville, Tommy",T000278,2023-02-14,R,,Senate,,2023-02-14,-109.68958427851,Alabama,2023-08-28
X,Stock Option,United States Steel Corporation Common Stock,2023-01-05,Purchase,"$1,001 - $15,000",New,,Option Type: Put Strike price: $23.00  Expires: 01/20/2023,"Tuberville, Tommy",T000278,2023-02-14,R,,Senate,,2023-02-14,57.9209619495217,Alabama,2023-08-28
CLF,Stock Option,Cleveland-Cliffs Inc. Common Stock,2023-01-05,Sale (Partial),"$15,001 - $50,000",New,,Option Type: Call Strike price: $20.00  Expires: 06/16/2023,"Tuberville, Tommy",T000278,2023-02-14,R,,Senate,,2023-02-14,-109.68958427851,Alabama,2023-08-28
CLF,Stock Option,Cleveland-Cliffs Inc. Common Stock,2023-01-05,Sale (Partial),"$1,001 - $15,000",New,,Option Type: Call Strike price: $20.00  Expires: 07/21/2023,"Tuberville, Tommy",T000278,2023-02-14,R,,Senate,,2023-02-14,-109.68958427851,Alabama,2023-08-28
MSFT,OP,MICROSOFT CORPORATION,2023-01-04,Purchase,"$250,001 - $500,000",NEW, MORGAN STANLEY - PORTFOLIO MANAGEMENT ACTIVE ASSETS ACCOUNT,CALL OPTIONS; STRIKE PRICE $160; EXPIRES 03/17/23,Josh Gottheimer,G000583,2023-02-17,D, NJ05,House,,2023-02-20,38.6336149829344,New Jersey,2023-11-16
MSFT,OP,MICROSOFT CORPORATION,2023-01-04,Sale,"$500,001 - $1,000,000",NEW, MORGAN STANLEY - PORTFOLIO MANAGEMENT ACTIVE ASSETS ACCOUNT,CALL OPTIONS; STRIKE PRICE $155; EXPIRES 09/15/23,Josh Gottheimer,G000583,2023-02-17,D, NJ05,House,,2023-02-20,38.6336149829344,New Jersey,2023-11-16
MSFT,OP,MICROSOFT CORPORATION,2023-01-04,Sale,"$250,001 - $500,000",NEW, MORGAN STANLEY - PORTFOLIO MANAGEMENT ACTIVE ASSETS ACCOUNT,CALL OPTIONS; STRIKE PRICE $165; EXPIRES 06/16/23,Josh Gottheimer,G000583,2023-02-17,D, NJ05,House,,2023-02-20,38.6336149829344,New Jersey,2023-11-16
MSFT,OP,MICROSOFT CORPORATION,2023-01-04,Purchase,"$500,001 - $1,000,000",NEW, MORGAN STANLEY - PORTFOLIO MANAGEMENT ACTIVE ASSETS ACCOUNT,CALL OPTIONS; STRIKE PRICE $150; EXPIRES 06/16/23,Josh Gottheimer,G000583,2023-02-17,D, NJ05,House,,2023-02-20,38.6336149829344,New Jersey,2023-11-16
MSFT,OP,MICROSOFT CORPORATION,2023-01-04,Purchase,"$500,001 - $1,000,000",NEW, MORGAN STANLEY - PORTFOLIO MANAGEMENT ACTIVE ASSETS ACCOUNT,CALL OPTIONS; STRIKE PRICE $150; EXPIRES 06/16/23,Josh Gottheimer,G000583,2023-02-17,D, NJ05,House,,2023-02-20,38.6336149829344,New Jersey,2023-11-16
MSFT,OP,MICROSOFT CORPORATION,2023-01-04,Sale,"$500,001 - $1,000,000",NEW, MORGAN STANLEY - PORTFOLIO MANAGEMENT ACTIVE ASSETS ACCOUNT,CALL OPTIONS; STRIKE PRICE $155; EXPIRES 07/21/23,Josh Gottheimer,G000583,2023-02-17,D, NJ05,House,,2023-02-20,38.6336149829344,New Jersey,2023-11-16
CRM,OP,"SALESFORCE, INC.",2022-12-20,Sale,$9.00 - $210,NEW,,SOLD 130 CALL OPTIONS PURCHASED 12/20/21 WITH A STRIKE PRICE OF $210 AND AN EXPIRATION DATE OF 1/20/23.,Nancy Pelosi,P000197,2023-01-12,D, CA12,House,,2023-01-13,3.87456658100471,California,2023-11-16
GNRC,OP,GENERAC HOLDLINGS INC.,2022-12-12,Sale,"$1,001 - $15,000",NEW, BROKERAGE ACCOUNT,CALL OPTIONS; STRIKE PRICE $102; EXPIRES 12/16/2022,James R. Langevin,L000559,2023-01-09,D, RI02,House,,2023-01-10,-17.557004745282,Rhode Island,2023-11-16
CLX,Stock Option,Clorox Company (The) Common Stock,2022-12-09,Sale (Full),"$1,001 - $15,000",New,,Option Type: Put Strike price: $140.00  Expires: 05/19/2023,"Tuberville, Tommy",T000278,2023-01-13,R,,Senate,,2023-01-13,-98.6944728090305,Alabama,2023-08-28
PG,Stock Option,Procter & Gamble Company (The) Common Stock,2022-12-09,Sale (Full),"$1,001 - $15,000",New,,Option Type: Put Strike price: $150.00  Expires: 07/21/2023,"Tuberville, Tommy",T000278,2023-01-13,R,,Senate,,2023-01-13,-67.7637626496413,Alabama,2023-08-28
KMB,Stock Option,Kimberly-Clark Corporation Common Stock,2022-12-09,Sale (Full),"$1,001 - $15,000",New,,Option Type: Put Strike price: $135.00  Expires: 04/21/2023,"Tuberville, Tommy",T000278,2023-01-13,R,,Senate,,2023-01-13,-89.7727721004381,Alabama,2023-08-28
PG,Stock Option,Procter & Gamble Company (The) Common Stock,2022-12-09,Sale (Full),"$1,001 - $15,000",New,,Option Type: Put Strike price: $145.00  Expires: 06/16/2023,"Tuberville, Tommy",T000278,2023-01-13,R,,Senate,,2023-01-13,-67.7637626496413,Alabama,2023-08-28
PYPL,Stock Option,"PayPal Holdings, Inc. - Common Stock",2022-12-09,Sale (Full),"$100,001 - $250,000",New,,Option Type: Put Strike price: $100.00  Expires: 01/19/2024,"Tuberville, Tommy",T000278,2023-01-13,R,,Senate,,2023-01-13,-86.9756537896282,Alabama,2023-08-28
QCOM,Stock Option,QUALCOMM Incorporated - Common Stock,2022-12-02,Sale (Full),"$15,001 - $50,000",New,,Option Type: Put Strike price: $140.00  Expires: 09/15/23,"Tuberville, Tommy",T000278,2023-01-13,R,,Senate,,2023-01-13,-33.4156798627312,Alabama,2023-08-28
TSM,Stock Option,Taiwan Semiconductor Manufacturing Company Ltd.,2022-11-23,Sale (Full),"$1,001 - $15,000",New,,Option Type: Put Strike price: $75.00  Expires: 09/15/2023,"Tuberville, Tommy",T000278,2022-12-14,R,,Senate,,2022-12-14,176.316988501647,Alabama,2023-08-28
MSFT,Stock Option,Microsoft Corporation - Common Stock,2022-11-23,Purchase,"$1,001 - $15,000",New,,Option Type: Call Strike price: $265.00  Expires: 04/21/2023,"Tuberville, Tommy",T000278,2022-12-14,R,,Senate,,2022-12-14,31.0210870645979,Alabama,2023-08-28
TSM,Stock Option,Taiwan Semiconductor Manufacturing Company Ltd.,2022-11-23,Sale (Full),"$1,001 - $15,000",New,,Option Type: Put Strike price: $75.00  Expires: 09/15/2023,"Tuberville, Tommy",T000278,2022-12-14,R,,Senate,,2022-12-14,176.316988501647,Alabama,2023-08-28
MSFT,Stock Option,Microsoft Corporation - Common Stock,2022-11-23,Sale (Full),"$15,001 - $50,000",New,,Option Type: Put Strike price: $225.00  Expires: 09/15/2023,"Tuberville, Tommy",T000278,2022-12-14,R,,Senate,,2022-12-14,31.0210870645979,Alabama,2023-08-28
INTC,Stock Option,Intel Corporation - Common Stock,2022-11-22,Sale (Full),"$15,001 - $50,000",New,,Option Type: Put Strike price: $30.00  Expires: 09/15/2023,"Tuberville, Tommy",T000278,2022-12-14,R,,Senate,,2022-12-14,-50.4935290946127,Alabama,2023-08-28
X,Stock Option,United States Steel Corporation Common Stock,2022-11-08,Sale (Full),"$1,001 - $15,000",New,,Option Type: Call Strike price: $25.00  Expires: 04/21/2023,"Tuberville, Tommy",T000278,2022-12-14,R,,Senate,,2022-12-14,91.3162672321218,Alabama,2023-08-28
PYPL,Stock Option,"PayPal Holdings, Inc. - Common Stock",2022-11-08,Sale (Full),"$1,001 - $15,000",New,,Option Type: Put Strike price: $100.00  Expires: 01/19/2024,"Tuberville, Tommy",T000278,2022-12-14,R,,Senate,,2022-12-14,-99.2896752581275,Alabama,2023-08-28
PYPL,Stock Option,"PayPal Holdings, Inc. - Common Stock",2022-11-08,Sale (Full),"$1,001 - $15,000",New,,Option Type: Put Strike price: $100.00  Expires: 01/19/2024,"Tuberville, Tommy",T000278,2022-12-14,R,,Senate,,2022-12-14,-99.2896752581275,Alabama,2023-08-28
PYPL,Stock Option,"PayPal Holdings, Inc. - Common Stock",2022-11-08,Sale (Full),"$50,001 - $100,000",New,,Option Type: Put Strike price: $100.00  Expires: 01/19/2024,"Tuberville, Tommy",T000278,2022-12-14,R,,Senate,,2022-12-14,-99.2896752581275,Alabama,2023-08-28
DASH,OP,"DOORDASH, INC. CLASS A",2022-11-03,Sale,"$1,001 - $15,000",NEW, BROKERAGE ACCOUNT,CALL OPTIONS; STRIKE PRICE $50; EXPIRES 11/4/2022,James R. Langevin,L000559,2022-12-07,D, RI02,House,,2022-12-08,218.278813085392,Rhode Island,2023-11-16
META,OP,"META PLATFORMS, INC. - CLASS A",2022-11-01,Sale,"$1,001 - $15,000",NEW, BROKERAGE ACCOUNT,CALL OPTIONS; STRIKE PRICE $102; EXPIRES 11/11/2022,James R. Langevin,L000559,2022-12-07,D, RI02,House,,2022-12-08,449.144700310538,Rhode Island,2023-11-16
MSFT,Stock Option,Microsoft Corporation - Common Stock,2022-10-28,Sale (Full),"$1,001 - $15,000",New,,Option Type: Short Sale Strike price: $245.00  Expires: 06/16/2023,"Tuberville, Tommy",T000278,2022-11-10,R,,Senate,,2022-11-13,34.9589786825945,Alabama,2023-08-28
MSFT,Stock Option,Microsoft Corporation - Common Stock,2022-10-28,Sale (Full),"$1,001 - $15,000",New,,Option Type: Short Sale Strike price: $245.00  Expires: 06/16/2023,"Tuberville, Tommy",T000278,2022-11-10,R,,Senate,,2022-11-13,34.9589786825945,Alabama,2023-08-28
MSFT,Stock Option,Microsoft Corporation - Common Stock,2022-10-28,Sale (Full),"$1,001 - $15,000",New,,Option Type: Short Sale Strike price: $245.00  Expires: 06/16/2023,"Tuberville, Tommy",T000278,2022-11-10,R,,Senate,,2022-11-13,34.9589786825945,Alabama,2023-08-28
X,Stock Option,United States Steel Corporation Common Stock,2022-10-06,Sale (Full),"$1,001 - $15,000",New,,Option Type: Short Sale Strike price: $20.00  Expires: 06/16/2023,"Tuberville, Tommy",T000278,2022-11-10,R,,Senate,,2022-11-13,119.331673739468,Alabama,2023-08-28
CVX,Stock Option,Chevron Corporation Common Stock,2022-10-06,Sale (Full),"$15,001 - $50,000",New,,Option Type: Short Sale Strike price: $155.00  Expires: 06/16/2023,"Tuberville, Tommy",T000278,2022-11-10,R,,Senate,,2022-11-13,-81.8185189138257,Alabama,2023-08-28
X,Stock Option,United States Steel Corporation Common Stock,2022-10-06,Sale (Full),"$15,001 - $50,000",New,,Option Type: Short Sale Strike price: $20.00  Expires: 06/16/2023,"Tuberville, Tommy",T000278,2022-11-10,R,,Senate,,2022-11-13,119.331673739468,Alabama,2023-08-28
XOM,Stock Option,Exxon Mobil Corporation Common Stock,2022-10-06,Sale (Full),"$15,001 - $50,000",New,,Option Type: Short Sale Strike price: $100.00  Expires: 06/16/2023,"Tuberville, Tommy",T000278,2022-11-10,R,,Senate,,2022-11-13,-60.2778082898862,Alabama,2023-08-28
OXY,Stock Option,Occidental Petroleum Corporation Common Stock,2022-10-04,Sale (Full),"$1,001 - $15,000",New,,Option Type: Short Sale Strike price: $60.00  Expires: 05/19/2023,"Tuberville, Tommy",T000278,2022-11-10,R,,Senate,,2022-11-13,-110.515583979597,Alabama,2023-08-28
MRO,Stock Option,Marathon Oil Corporation Common Stock,2022-10-04,Sale (Full),"$1,001 - $15,000",New,,Option Type: Short Sale Strike price: $23.00  Expires: 04/21/2023,"Tuberville, Tommy",T000278,2022-11-10,R,,Senate,,2022-11-13,-49.4140026181752,Alabama,2023-08-28
OXY,Stock Option,Occidental Petroleum Corporation Common Stock,2022-10-04,Sale (Full),"$1,001 - $15,000",New,,Option Type: Short Sale Strike price: $60.00  Expires: 05/19/2023,"Tuberville, Tommy",T000278,2022-11-10,R,,Senate,,2022-11-13,-110.515583979597,Alabama,2023-08-28
OXY,Stock Option,Occidental Petroleum Corporation Common Stock,2022-10-04,Purchase,"$1,001 - $15,000",New,,Option Type: Short Sale Strike price: $60.00  Expires: 05/19/2023,"Tuberville, Tommy",T000278,2022-11-10,R,,Senate,,2022-11-13,-110.515583979597,Alabama,2023-08-28
OXY,Stock Option,Occidental Petroleum Corporation Common Stock,2022-10-04,Sale (Full),"$1,001 - $15,000",New,,Option Type: Short Sale Strike price: $60.00  Expires: 05/19/2023,"Tuberville, Tommy",T000278,2022-11-10,R,,Senate,,2022-11-13,-110.515583979597,Alabama,2023-08-28
DASH,OP,"DOORDASH, INC. CLASS A",2022-09-28,Sale,"$1,001 - $15,000",NEW, BROKERAGE ACCOUNT,CALL OPTIONS; STRIKE PRICE $57; EXPIRES 10/07/22,James R. Langevin,L000559,2022-10-06,D, RI02,House,,2022-10-07,180.013852527429,Rhode Island,2023-11-16
X,Stock Option,United States Steel Corporation Common Stock,2022-09-20,Sale (Partial),"$1,001 - $15,000",New,,Option Type: Short Sale Strike price: $24.00  Expires: 04/21/2023,"Tuberville, Tommy",T000278,2022-10-12,R,,Senate,,2022-10-12,114.806253855524,Alabama,2023-08-28
MSFT,Stock Option,Microsoft Corporation - Common Stock,2022-09-20,Sale (Partial),"$1,001 - $15,000",New,,Option Type: Short Sale Strike price: $265.00  Expires: 04/21/2023,"Tuberville, Tommy",T000278,2022-10-12,R,,Senate,,2022-10-12,28.1140908111471,Alabama,2023-08-28
GNRC,OP,GENERAC HOLDLINGS INC.,2022-09-20,Purchase,"$1,001 - $15,000",NEW, BROKERAGE ACCOUNT,CALL OPTIONS; STRIKE PRICE $200; EXPIRES 11/18/22,James R. Langevin,L000559,2022-10-06,D, RI02,House,,2022-10-07,-92.798984302531,Rhode Island,2023-11-16
ABNB,OP,"AIRBNB, INC. - CLASS A",2022-09-20,Sale,"$1,001 - $15,000",NEW, BROKERAGE ACCOUNT,CALL OPTIONS; STRIKE PRICE $126; EXPIRES 09/30/22,James R. Langevin,L000559,2022-10-06,D, RI02,House,,2022-10-07,-73.64710095007,Rhode Island,2023-11-16
DIS,OP,WALT DISNEY COMPANY,2022-09-16,Sale,$1.00 - $130,NEW,,50 CALL OPTIONS PURCHASED 12/17/21 WITH A STRIKE PRICE OF $130 AND AN EXPIRATION DATE OF 9/16/22 EXPIRED WITH,Nancy Pelosi,P000197,2022-10-14,D, CA12,House,,2022-10-17,-73.7214118378806,California,2023-11-16
MU,OP,"MICRON TECHNOLOGY, INC.",2022-09-16,Sale,"$15,001 - $50,000",NEW,,SOLD 100 CALL OPTIONS PURCHASED 12/21/21 WITH A STRIKE PRICE OF $50 AND AN EXPIRATION DATE OF 9/16/22.,Nancy Pelosi,P000197,2022-10-14,D, CA12,House,,2022-10-17,212.427368644595,California,2023-11-16
NVDA,OP,NVIDIA CORPORATION,2022-09-16,Sale,"$100,001 - $250,000",NEW,,SOLD 50 CALL OPTIONS PURCHASED 7/23/21 WITH A STRIKE PRICE OF $100 AND AN EXPIRATION DATE OF 9/16/22.,Nancy Pelosi,P000197,2022-10-14,D, CA12,House,,2022-10-17,1200.0978350422,California,2023-11-16
PYPL,OP,"PAYPAL HOLDINGS, INC.",2022-09-15,Sale,"$1,001 - $15,000",NEW, BROKERAGE ACCOUNT,CALL OPTIONS; STRIKE PRICE $101; EXPIRES 09/23/22,James R. Langevin,L000559,2022-10-06,D, RI02,House,,2022-10-07,-106.99397849746,Rhode Island,2023-11-16
F,Stock Option,Ford Motor Company Common Stock,2022-09-12,Purchase,"$1,001 - $15,000",New,,Option Type: Put Strike price: $17.00  Expires: 09/16/2022,"Tuberville, Tommy",T000278,2022-10-12,R,,Senate,,2022-10-12,-78.919953669861,Alabama,2023-08-28
F,Stock Option,Ford Motor Company Common Stock,2022-09-12,Purchase,"$1,001 - $15,000",New,,Option Type: Put Strike price: $17.00  Expires: 09/16/2022,"Tuberville, Tommy",T000278,2022-10-12,R,,Senate,,2022-10-12,-78.919953669861,Alabama,2023-08-28
F,Stock Option,Ford Motor Company Common Stock,2022-09-12,Sale (Full),"$15,001 - $50,000",New,,Option Type: Short Sale Strike price: $17.00  Expires: 06/16/2023,"Tuberville, Tommy",T000278,2022-10-12,R,,Senate,,2022-10-12,-78.919953669861,Alabama,2023-08-28
SQ,OP,"BLOCK, INC. CLASS A COMMON STOCK,",2022-09-08,Sale,"$1,001 - $15,000",NEW, BROKERAGE ACCOUNT,CALL OPTIONS; STRIKE PRICE $75; EXPIRES 09/16/22,James R. Langevin,L000559,2022-10-06,D, RI02,House,,2022-10-07,-26.0911331157548,Rhode Island,2023-11-16
ABNB,OP,"AIRBNB, INC. - CLASS A",2022-09-07,Sale,"$1,001 - $15,000",NEW, BROKERAGE ACCOUNT,CALL OPTIONS; STRIKE PRICE $120; EXPIRES 09/16/22,James R. Langevin,L000559,2022-10-06,D, RI02,House,,2022-10-07,-67.9697610414223,Rhode Island,2023-11-16
MRO,Stock Option,Marathon Oil Corporation Common Stock,2022-08-18,Purchase,"$1,001 - $15,000",New,,Option Type: Put Strike price: $20.00  Expires: 09/16/2022,"Tuberville, Tommy",T000278,2022-09-15,R,,Senate,,2022-09-15,-22.5887507191677,Alabama,2023-08-28
MSFT,OP,MICROSOFT CORPORATION,2022-08-17,Sale,"$100,001 - $250,000",NEW, MORGAN STANLEY - PORTFOLIO MANAGEMENT ACTIVE ASSETS ACCOUNT,CALL OPTIONS; STRIKE PRICE $150; EXPIRES 06/16/23,Josh Gottheimer,G000583,2022-09-16,D, NJ05,House,,2022-09-19,11.3099528565745,New Jersey,2023-11-16
X,Stock Option,United States Steel Corporation Common Stock,2022-08-12,Purchase,"$1,001 - $15,000",New,,Option Type: Put Strike price: $20.00  Expires: 09/16/2022,"Tuberville, Tommy",T000278,2022-09-15,R,,Senate,,2022-09-15,77.2869295180721,Alabama,2023-08-28
MSFT,OP,MICROSOFT CORPORATION,2022-08-11,Sale,"$1,000,001 - $5,000,000",NEW, MORGAN STANLEY - PORTFOLIO MANAGEMENT ACTIVE ASSETS ACCOUNT,CALL OPTIONS; STRIKE PRICE $150; EXPIRES 06/16/23,Josh Gottheimer,G000583,2022-09-16,D, NJ05,House,,2022-09-19,11.2828370358445,New Jersey,2023-11-16
MSFT,OP,MICROSOFT CORPORATION,2022-08-11,Sale,"$250,001 - $500,000",NEW, MORGAN STANLEY - PORTFOLIO MANAGEMENT ACTIVE ASSETS ACCOUNT,CALL OPTIONS; STRIKE PRICE $160; EXPIRES 03/17/23,Josh Gottheimer,G000583,2022-09-16,D, NJ05,House,,2022-09-19,11.2828370358445,New Jersey,2023-11-16
MSFT,OP,MICROSOFT CORPORATION,2022-08-11,Purchase,"$250,001 - $500,000",NEW,,,Josh Gottheimer,G000583,2022-09-16,D, NJ05,House,,2022-09-19,11.2828370358445,New Jersey,2023-11-16
MSFT,OP,MICROSOFT CORPORATION,2022-08-11,Purchase,"$1,000,001 - $5,000,000",NEW, MORGAN STANLEY - PORTFOLIO MANAGEMENT ACTIVE ASSETS ACCOUNT,CALL OPTIONS; STRIKE PRICE $150; EXPIRES 01/20/23,Josh Gottheimer,G000583,2022-09-16,D, NJ05,House,,2022-09-19,11.2828370358445,New Jersey,2023-11-16
MSFT,OP,MICROSOFT CORPORATION,2022-08-11,Purchase,"$1,000,001 - $5,000,000",NEW, MORGAN STANLEY - PORTFOLIO MANAGEMENT ACTIVE ASSETS ACCOUNT,CALL OPTIONS; STRIKE PRICE $150; EXPIRES 01/20/23,Josh Gottheimer,G000583,2022-09-16,D, NJ05,House,,2022-09-19,11.2828370358445,New Jersey,2023-11-16
MSFT,OP,MICROSOFT CORPORATION,2022-08-11,Purchase,"$250,001 - $500,000",NEW, MORGAN STANLEY - PORTFOLIO MANAGEMENT ACTIVE ASSETS ACCOUNT,CALL OPTIONS; STRIKE PRICE $155; EXPIRES 01/20/23,Josh Gottheimer,G000583,2022-09-16,D, NJ05,House,,2022-09-19,11.2828370358445,New Jersey,2023-11-16
MSFT,OP,MICROSOFT CORPORATION,2022-08-11,Sale,"$1,000,001 - $5,000,000",NEW, MORGAN STANLEY - PORTFOLIO MANAGEMENT ACTIVE ASSETS ACCOUNT,CALL OPTIONS; STRIKE PRICE $155; EXPIRES 06/16/23,Josh Gottheimer,G000583,2022-09-16,D, NJ05,House,,2022-09-19,11.2828370358445,New Jersey,2023-11-16
